,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1209,1209,1209,1222,1194,1142,1178,1222,1209,1209,1222,1194,1209,1194,1194,1194,1234,1209,1161,1209,1222,1142,1194,1194,1209,1194,1209,1209,1222,1209,1209,1234,1209,1222,1142,1209,1209,1194,1161,1209,1209,1222,1142,1222,1209,1209,1222,1194,1222,1222,1194,1209,1209,1234,1222,1161,1209,1194,1276,1222,1161,1194,1209,1209,1194,1194,1209,1209,1209,1161,1209,1209,1245,1222,1222,1194,1209,1209,1209,1234,1209,1194,1194,1194,1161,1209,1194,1209,1222,1222,1142,1222,1222,1161,1194,1234,1209,1222,1161,1222,1222,1142,1234,1194,1209,1209,1222,1209,1234,1222,1234,1222,1234,1222,1245,1234,1245,1245,1245,1256,1256,1285,1256,1266,1234,1245,1276,1234,1256,1245,1256,1285,1266,1256,1276,1276,1234,1266,1256,1222,1266,1245,1294,1276,1245,1234,1266,1245,1256,1234,1245,1245,1266,1245,1234,1256,1256,1256,1256,1256,1245,1276,1245,1222,1256,1245,1234,1222,1209,1256,1234,1256,1234,1222,1222,1234,1234,1194,1209,1161,1222,1222,1234,1209,1222,1222,1194,1209,1234,1222,1209,1209,1194,1209,1209,1209,1142,1222,1194,1222,1209
1,1209,1194,1194,1209,1209,1194,1209,1209,1209,1209,1209,1256,1209,1178,1178,1194,1222,1161,1209,1209,1222,0,1161,1209,1209,1142,1209,1142,1194,1194,1222,1209,1194,1209,1209,1234,1209,1194,1209,1209,1209,1209,1142,1194,1142,1209,1161,1209,1194,1234,1209,1209,1209,1194,1194,1161,1161,1222,1234,1222,1194,1194,1222,1222,1142,1142,1194,1209,1222,1209,1209,1222,1209,1178,1209,1234,1194,1194,1142,1209,1256,1194,1178,1222,1234,1209,1209,1194,1234,1209,1142,1161,1209,1222,1222,1209,1161,1161,1161,1209,1234,1142,1209,1234,1222,1245,1194,1256,1245,1161,1234,1209,1256,1222,1245,1294,1276,1245,1209,1245,1266,1276,1276,1256,1294,1266,1294,1266,1256,1256,1234,1276,1266,1266,1276,1276,1256,1256,1276,1276,1285,1256,1245,1276,1234,1256,1276,1234,1256,1234,1256,1266,1266,1245,1234,1256,1245,1266,1285,1245,1256,1222,1209,1276,1276,1245,1266,1234,1256,1245,1222,1222,1285,1245,1245,1209,1209,1194,1256,1194,1209,1194,1209,1209,1234,1194,1234,1194,1234,1194,1194,1209,1209,1194,1234,1222,1194,1222,1209,1194,1209
2,1178,1161,1142,1194,1209,1119,1209,1178,1194,1209,1194,1209,1209,1178,1178,1209,1209,1209,1142,1194,1209,1119,1142,1222,1209,1178,1161,1142,1142,1178,1222,1209,1209,1222,1178,1194,1209,1142,1178,1194,1194,1178,1142,1209,1178,1209,1194,1194,1178,1209,1209,1194,1209,1178,1178,1178,1194,1222,1209,1222,1178,1209,1142,1209,1178,1209,1194,1178,1178,1178,1209,1222,1209,1209,1245,1194,1161,1142,1142,1209,1222,1194,1178,1209,1194,1209,1209,1222,1222,1222,1178,1142,1178,1194,1234,1194,1178,1178,1209,1209,1194,1142,1194,1194,1209,1222,1209,1209,1209,1209,1209,1234,1245,1222,1234,1256,1276,1245,1209,1276,1234,1266,1222,1245,1234,1245,1256,1245,1276,1256,1209,1266,1256,1234,1266,1266,1285,1294,1266,1294,1276,1245,1256,1285,1302,1245,1245,1209,1209,1276,1256,1222,1266,1276,1222,1234,1276,1234,1245,1245,1234,1209,1234,1256,1266,1222,1234,1234,1222,1256,1222,1234,1222,1209,1209,1194,1209,1209,1222,1209,1194,1209,1222,1209,1245,1194,1178,1209,1209,1178,1209,1194,1194,1209,1222,1194,1142,1209,1142,1142,1194
3,1222,1194,1161,1194,1209,1194,1209,1222,1222,1209,1222,1142,1142,1222,1209,1161,1222,1194,1194,1222,1222,1194,1209,1222,1222,1194,1222,1161,1209,1161,1256,1209,1222,1234,1209,1245,1209,1222,1209,1161,1222,1209,1209,1222,1194,1234,1209,1209,1194,1194,1209,1209,1222,1209,1222,1209,1194,1194,1234,1194,1234,1222,1234,1234,1194,1209,1222,1209,1194,1222,1234,1222,1234,1209,1222,1234,1161,1209,1222,1209,1209,1194,1194,1209,1209,1234,1234,1209,1256,1234,1161,1119,1222,1222,1234,1194,1234,1222,1209,1245,1222,1194,1256,1222,1209,1245,1256,1234,1245,1209,1234,1245,1256,1234,1256,1256,1276,1256,1234,1294,1294,1256,1276,1285,1276,1245,1310,1256,1276,1276,1245,1276,1294,1256,1266,1302,1276,1245,1285,1276,1266,1276,1276,1285,1256,1234,1234,1256,1276,1276,1302,1276,1256,1285,1256,1266,1285,1256,1276,1256,1256,1256,1234,1276,1256,1245,1209,1256,1256,1234,1222,1256,1256,1245,1256,1209,1234,1209,1222,1234,1245,1222,1266,1222,1209,1222,1234,1234,1222,1209,1222,1209,1209,1222,1234,1209,1234,1209,1161,1245,1209
4,1209,1194,1194,1209,1194,1142,1178,1222,1194,1234,1209,1209,1209,1234,1194,1222,1222,1209,1194,1222,1209,0,1194,1194,1161,1194,1209,1161,1161,1222,1222,1222,1222,1161,1194,1161,1161,1194,1161,1209,1222,1209,1142,1222,1194,1209,1161,1209,1194,1222,1209,1194,1222,1161,1222,1161,1209,1209,1209,1194,1209,1222,1142,1222,1194,1194,1209,1209,1209,1194,1222,1245,1222,1222,1222,1209,1161,1194,1161,1209,1234,1194,1194,1209,1209,1234,1222,1222,1245,1194,1209,1119,1222,1209,1234,1161,1194,1209,1161,1245,1222,1194,1209,1234,1194,1222,1209,1222,1245,1234,1222,1234,1276,1222,1234,1276,1276,1245,1222,1256,1234,1276,1266,1256,1266,1285,1285,1234,1285,1234,1222,1285,1256,1266,1256,1256,1276,1266,1234,1276,1266,1256,1294,1294,1276,1266,1245,1245,1266,1276,1285,1234,1256,1234,1256,1256,1302,1266,1266,1256,1234,1234,1285,1266,1256,1245,1222,1245,1222,1245,1234,1256,1222,1222,1256,1209,1234,1222,1256,1222,1234,1161,1222,1256,1222,1222,1194,1209,1234,1222,1222,1209,1209,1209,1194,1209,1234,1234,1161,1209,1294
5,1209,1194,1194,1194,1209,1161,1194,1178,1222,1222,1222,1209,1161,1209,1194,1222,1209,1222,1161,1222,1209,0,1142,1194,1209,1178,1142,1142,1209,1161,1222,1234,1209,1209,1161,1194,1161,1178,1194,1245,1161,1209,1161,1194,1194,1209,1194,1178,1161,1209,1209,1209,1209,1161,1209,1161,1209,1209,1209,1234,0,1194,1194,1209,1209,1209,1194,1161,1161,1222,1209,1256,1209,1209,1245,1222,1161,1222,1142,1209,1222,1194,1194,1194,1222,1245,1209,1222,1234,1209,1161,1209,1245,1194,1209,1194,1161,1161,1209,1234,1234,1209,1234,1222,1194,1234,1209,1222,1245,1234,1209,1256,1245,1209,1256,1256,1276,1266,1256,1294,1234,1266,1256,1276,1285,1245,1294,1222,1294,1234,1285,1285,1256,1245,1245,1294,1276,1245,1245,1266,1294,1245,1245,1266,1245,1245,1234,1266,1245,1302,1276,1285,1276,1285,1276,1294,1285,1276,1294,1294,1234,1222,1234,1245,1256,1245,1222,1234,1222,1256,1222,1222,1222,1209,1209,1194,1209,1209,1234,1222,1222,1222,1234,1222,1209,1209,1178,1209,1222,1222,1234,1194,1209,1161,1194,1222,1161,1222,1161,1209,1209
6,1194,1194,1178,1234,1161,1142,1194,1222,1209,1234,1209,1209,1142,1209,1178,1222,1209,1194,1194,1209,1194,1119,1178,1194,1194,1194,1142,1142,1142,1142,1209,1209,1209,1234,1178,1161,1178,1194,1194,1222,1194,1209,1161,1209,1178,1194,1178,1178,1209,1209,1178,1194,1222,1142,1194,1209,1178,1222,1209,1234,1222,1209,1194,1194,1161,1178,1209,1209,1161,1194,1194,1209,1209,1194,1222,1209,1161,1209,1161,1194,1234,1178,1178,1222,1209,1178,1178,1222,1222,1178,1142,1178,1178,1142,1209,1209,1194,1209,1194,1266,1234,1178,1245,1234,1222,1234,1245,1245,1256,1222,1234,1222,1222,1245,1266,1256,1256,1256,1256,1276,1276,1294,1294,1266,1276,1256,1276,1276,1285,1256,1245,1285,1285,1222,1256,1276,1302,1209,1245,1276,1276,1234,1276,1285,1245,1245,1256,1222,1234,1294,1276,1276,1256,1266,1245,1266,1245,1256,1256,1266,1245,1256,1234,1276,1245,1222,1209,1222,1222,1222,1234,1222,1222,1234,1209,1194,1222,1209,1194,1222,1256,1209,1234,1209,1234,1209,1222,1209,1209,1209,1222,1194,1194,1194,1245,1222,1178,1209,1178,1194,1194
7,1194,1194,1194,1194,1222,1119,1178,1142,1234,1178,1209,1209,1209,1178,1142,1209,1209,1209,1194,1209,1209,1161,1209,1209,1222,1194,1209,1209,1209,1142,1222,1209,1209,1209,1194,1161,1178,1194,1194,1194,1194,1194,1178,1209,1161,1222,1194,1194,1222,1234,1178,1222,1222,1209,1209,1161,1161,1209,1222,1222,1194,1209,1222,1234,1209,1209,1194,1209,1178,1194,1209,1194,1222,1194,1209,1209,1194,1161,1222,1209,1209,1209,1178,1209,1222,1209,1194,1222,1234,1209,1142,1142,1234,1209,1222,1194,1178,1194,1194,1245,1222,1209,1234,1209,1209,1256,1234,1245,1245,1245,1222,1234,1245,1234,1276,1276,1285,1266,1256,1256,1276,1266,1256,1294,1266,1294,1266,1266,1266,1222,1256,1285,1276,1256,1276,1266,1294,1266,1256,1256,1245,1276,1276,1294,1256,1222,1209,1266,1256,1276,1266,1285,1234,1276,1266,1256,1285,1266,1234,1266,1209,1234,1245,1245,1234,1266,1222,1234,1234,1245,1256,1234,1222,1234,1222,1209,1209,1209,1245,1209,1234,1222,1222,1209,1234,1209,1209,1209,1222,1222,1209,1209,1161,1222,1209,1209,1194,1194,1209,1209,1222
8,1209,1194,1209,1161,1194,1161,1209,1222,1142,1209,1234,1161,1161,1209,1142,1234,1234,1209,1142,1209,1209,1142,1161,1194,1234,1194,1209,1142,1161,1161,1222,1222,1209,1209,1142,1194,1194,1194,1209,1245,1245,1194,1142,1222,1142,1222,1161,1209,1161,1209,1222,1194,1209,1194,1161,1142,1234,1209,1234,1142,1222,1194,1161,1222,1194,1209,1194,1142,1209,1194,1194,1194,1194,1194,1222,1178,1194,1209,1142,1209,1209,1142,1194,1209,1209,1234,1209,1209,1222,1234,1161,1142,1222,1234,1234,1209,1194,1209,1142,1266,1209,1194,1245,1222,1234,1209,1234,1256,1266,1222,1245,1234,1266,1234,1245,1256,1276,1294,1256,1294,1276,1276,1266,1276,1285,1294,1285,1285,1276,1266,1256,1276,1285,1266,1294,1276,1266,1266,1256,1276,1285,1266,1245,1276,1285,1222,1234,1234,1234,1294,1276,1266,1310,1256,1266,1245,1285,1276,1276,1266,1266,1234,1266,1256,1256,1276,1245,1245,1234,1234,1209,1234,1234,1209,1222,1209,1234,1222,1245,1222,1209,1209,1234,1234,1209,1222,1245,1209,1209,1194,1234,1209,1194,1222,1234,1234,1178,1234,1142,1194,1234
9,1209,1178,1178,1209,1194,0,1209,1209,1194,1209,1194,1209,1209,1178,1209,1209,1194,1209,1194,1209,1209,1119,1194,1194,1209,1194,1194,1142,1142,1161,1222,1194,1209,1178,1161,1161,1209,1209,1194,1194,1161,1209,1209,1234,1209,1209,1209,1209,1194,1209,1194,1209,1209,1194,1194,1194,1161,1194,1222,1234,1142,1194,1209,1222,1161,1222,1222,1209,1209,1194,1194,1222,1209,1209,1234,1234,1194,1161,1142,1222,1209,1194,1178,1194,1245,1222,1209,1209,1234,1161,1161,1142,1194,1209,1222,1161,1209,1194,1161,1234,1234,1194,1234,1234,1209,1234,1209,1245,1256,1222,1245,1234,1245,1245,1266,1285,1285,1294,1245,1266,1266,1294,1294,1294,1266,1285,1285,1285,1256,1256,1234,1294,1266,1256,1222,1310,1256,1276,1245,1266,1276,1256,1256,1294,1266,1276,1256,1245,1256,1276,1256,1256,1276,1245,1256,1266,1294,1256,1256,1276,1276,1256,1256,1245,1266,1245,1234,1234,1234,1234,1222,1222,1234,1222,1234,1222,1209,1178,1222,1209,1209,1209,1234,1209,1222,1194,1209,1194,1222,1194,1209,1234,1161,1161,1222,1209,1194,1209,1161,1194,1222
