,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1216,1168,1201,1216,1216,1168,1201,1201,1242,1242,1229,1216,1242,1148,1201,1216,1229,1216,1216,1229,1229,1148,1168,1148,1216,1216,1242,1201,1229,1201,1216,1242,1216,1216,1201,1229,1201,1168,1201,1216,1229,1201,1148,1229,1216,1201,1242,1216,1216,1216,1201,1216,1229,1216,1201,1216,1168,1201,1274,1216,1168,1216,1201,1201,1168,1201,1216,1216,1216,1201,1201,1229,1242,1216,1229,1229,1216,1201,1229,1229,1216,1216,1186,1201,1216,1229,1201,1242,1216,1216,1168,1168,1216,1168,1216,1229,1229,1216,1168,1229,1242,1168,1216,1242,1229,1229,1216,1242,1264,1242,1242,1229,1253,1242,1253,1274,1264,1293,1253,1284,1274,1293,1284,1274,1264,1293,1302,1242,1264,1284,1253,1253,1264,1264,1264,1264,1242,1264,1242,1253,1274,1242,1284,1284,1229,1229,1253,1216,1216,1242,1264,1242,1274,1229,1242,1229,1274,1242,1264,1242,1242,1229,1242,1229,1242,1274,1242,1229,1242,1264,1242,1229,1229,1216,1216,1216,1242,1148,1253,1216,1242,1229,1216,1242,1229,1242,1216,1216,1229,1201,1242,1216,1201,1242,1216,1201,1168,1242,1168,1216,1186
1,1229,1229,1201,1201,1216,1148,1186,1216,1216,1201,1253,1242,1216,1168,1201,1229,1229,1216,1229,1229,1242,1148,1216,1229,1216,1201,1216,1216,1168,1216,1242,1229,1229,1242,1201,1201,1242,1216,1216,1229,1216,1229,1168,1201,1168,1216,1201,1168,1168,1242,1201,1216,1229,1201,1168,1201,1229,1216,1229,1148,1201,1201,1216,1242,1168,1201,1216,1201,1216,1229,1201,1186,1229,1216,1229,1216,1148,1201,1148,1216,1253,1216,1168,1216,1229,1168,1229,1216,1216,1216,1148,1216,1216,1229,1229,1216,1201,1216,1201,1216,1229,1201,1229,1242,1242,1229,1229,1242,1284,1229,1253,1264,1284,1242,1264,1302,1302,1229,1253,1284,1253,1274,1284,1242,1284,1284,1302,1302,1264,1274,1229,1264,1274,1242,1264,1293,1264,1264,1264,1242,1274,1274,1229,1253,1242,1229,1253,1253,1229,1242,1242,1253,1242,1242,1229,1242,1253,1264,1253,1264,1264,1229,1242,1242,1253,1242,1242,1216,1264,1229,1253,1229,1229,1264,1216,1201,1216,1216,1229,1201,1229,1216,1229,1242,1229,1216,1229,1216,1242,1216,1242,1201,1168,1229,1242,1229,1242,1229,1168,1186,1229
2,1229,1216,1201,1168,1216,1168,1216,1201,1201,1201,1216,1201,1216,1148,1201,1229,1201,1201,1201,1242,1242,0,1168,1242,1216,1168,1201,1168,1168,1216,1229,1229,1242,1216,1148,1216,1253,1201,1216,1201,1216,1216,1168,1229,1148,1216,1216,1168,1168,1216,1216,1216,1201,1201,1229,1168,1216,1229,1242,1216,1201,1216,1168,1216,1216,1229,1168,1216,1148,1216,1216,1229,1216,1216,1242,1242,1168,1201,1201,1229,1216,1229,1201,1229,1229,1229,1216,1242,1242,1216,1168,1148,1216,1216,1229,1216,1216,1216,1201,1242,1201,1168,1242,1229,1229,1216,1229,1242,1302,1229,1253,1242,1264,1274,1264,1284,1311,1242,1253,1293,1242,1264,1242,1274,1284,1253,1264,1242,1274,1253,1274,1264,1302,1242,1293,1242,1284,1284,1284,1253,1284,1201,1242,1264,1242,1253,1216,1242,1253,1264,1242,1229,1264,1253,1229,1253,1311,1242,1253,1242,1242,1229,1229,1264,1274,1242,1229,1216,1242,1253,1229,1229,1253,1216,1242,1229,1229,1216,1229,1229,1216,1229,1242,1216,1242,1216,1229,1201,1216,1229,1242,1229,1216,1216,1242,1216,1201,1216,1216,1186,1216
3,1201,1186,1201,1168,1229,1201,1216,1216,1216,1201,1216,1186,1186,1148,1148,0,1216,1186,1201,1201,1229,1168,1201,1186,1216,1201,1201,1186,1216,1148,1242,1201,1229,1201,1201,1242,1201,1216,1201,1201,1216,1216,1201,1229,1168,1216,1148,1216,1201,1216,1216,1216,1216,1216,1229,1168,1201,1216,1216,1216,1186,1201,1201,1216,1168,1216,1229,1216,1201,1186,1201,1216,1229,1216,1242,1242,1201,1216,1216,1216,1216,1201,1186,1216,1216,1229,1201,1216,1242,1216,1148,1148,1264,1216,1229,1201,1242,1216,1216,1229,1216,1242,1242,1216,1242,1242,1229,1242,1253,1229,1253,1242,1264,1264,1274,1264,1284,1264,1284,1302,1284,1264,1264,1253,1253,1274,1293,1253,1253,1264,1284,1264,1284,1274,1274,1284,1264,1253,1264,1229,1253,1242,1253,1264,1264,1229,1242,1201,1229,1264,1242,1242,1253,1253,1242,1242,1284,1264,1264,1216,1242,1242,1253,1253,1242,1242,1229,1253,1242,1216,1242,1216,1253,1216,1242,1216,1216,1201,1229,1216,1229,1201,1229,1216,1216,1229,1242,1229,1216,1201,1216,1168,1186,1229,1216,1229,1216,1216,1201,1229,1229
4,1216,1216,1216,1216,1229,1148,1148,1201,1216,1229,1229,1216,1201,1242,1216,1216,1216,1201,1168,1201,1229,1148,1201,1216,1216,1216,1229,1168,1216,1242,1229,1216,1242,1201,1216,1201,1201,1201,1168,1229,1242,1216,1216,1216,1201,1216,1216,1216,1168,1229,1216,1229,1229,1168,1216,1168,1201,1216,1216,1201,1201,1229,1168,1253,1168,1216,1242,1216,1168,1216,1242,1229,1216,1229,1229,1201,1201,1201,1216,1168,1216,1216,1148,1168,1168,1216,1216,1216,1253,1242,1216,1126,1216,1229,1216,1168,1201,1229,1201,1264,1216,1216,1229,1242,1229,1253,1201,1229,1284,1242,1242,1253,1264,1229,1264,1302,1264,1284,1229,1284,1264,1284,1284,1284,1274,1311,1293,1284,1293,1264,1229,1302,1284,1284,1284,1293,1293,1293,1242,1264,1264,1253,1253,1284,1264,1264,1216,1216,1242,1264,1274,1229,1242,1242,1242,1253,1274,1274,1253,1242,1242,1229,1284,1264,1253,1242,1253,1242,1253,1264,1229,1242,1229,1229,1229,1229,1242,1242,1253,1229,1242,1242,1229,1253,1216,1242,1242,1216,1242,1242,1242,1216,1201,1201,1229,1229,1216,1242,1229,1216,1293
5,1216,1168,1168,1216,1229,1168,1201,1216,1216,1242,1216,1229,1216,1216,1201,1229,1216,1229,1201,1216,1216,1126,1201,1216,1229,1216,1201,1168,1168,1216,1242,1216,1216,1216,1168,1148,1216,1148,1216,1229,1201,1216,1168,1216,1201,1201,1216,1201,1168,1216,1229,1216,1216,1216,1216,1168,1229,1216,1229,1201,1148,1216,1186,1229,1216,1229,1229,1201,1229,1201,1229,1253,1201,1216,1229,1216,1201,1216,1148,1216,1216,1168,1216,1229,1216,1216,1229,1229,1242,1216,1186,1216,1229,1201,1242,1229,1201,1216,1216,1264,1242,1148,1264,1242,1229,1253,1229,1264,1264,1253,1264,1264,1264,1242,1264,1284,1302,1311,1264,1302,1293,1284,1274,1302,1302,1284,1293,1274,1293,1284,1302,1284,1284,1284,1253,1293,1264,1253,1264,1274,1274,1229,1264,1253,1253,1253,1229,1229,1229,1284,1242,1264,1264,1274,1274,1293,1274,1274,1284,1284,1216,1229,1253,1253,1264,1274,1242,1242,1242,1253,1229,1216,1242,1242,1229,1216,1216,1216,1242,1229,1216,1216,1242,1242,1216,1216,1216,1229,1216,1229,1216,1229,1168,1201,1201,1253,1201,1229,1201,1216,1201
6,1201,1168,1168,1216,1201,1168,1201,1216,1201,1253,1201,1201,1201,1216,1201,1216,1216,1216,1168,1216,1216,1148,1148,1216,1216,1216,1216,1168,1168,1201,1242,1229,1216,1229,1201,1168,1168,1201,1216,1242,1201,1216,1201,1216,1168,1216,1168,1168,1242,1229,1216,1229,1201,1168,1201,1229,1201,1229,1229,1253,1216,1168,1201,1229,1148,1216,1201,1201,1216,1201,1216,1229,1229,1216,1216,1229,1201,1229,1148,1201,1242,1148,1201,1242,1216,1229,1229,1216,1242,1201,1216,1201,1201,1216,1253,1229,1201,1216,1216,1284,1242,1201,1253,1242,1216,1253,1253,1242,1253,1229,1284,1242,1274,1284,1274,1284,1274,1284,1284,1284,1264,1293,1284,1284,1274,1293,1274,1293,1264,1274,1264,1302,1319,1264,1284,1319,1311,1264,1284,1284,1264,1274,1274,1293,1242,1253,1264,1229,1229,1264,1229,1253,1242,1242,1274,1242,1242,1242,1242,1242,1229,1242,1253,1274,1229,1229,1242,1216,1229,1284,1242,1229,1229,1264,1229,1216,1242,1201,1229,1229,1253,1201,1229,1229,1216,1216,1229,1216,1242,1242,1229,1201,1201,1201,1253,1201,1201,1229,1168,1216,1201
7,1229,1216,1216,1216,1216,0,1148,1201,1216,1201,1168,1216,1201,1201,1201,1216,1216,1201,1168,1229,1201,0,1216,1168,1216,1168,1216,1201,1168,1168,1229,1216,1216,1201,1201,1229,1216,1186,1216,1216,1168,1229,1148,1216,1201,1201,1168,1168,1216,1242,1201,1216,1216,1216,1216,1148,1168,1216,1229,1242,1201,1216,1216,1242,1216,1201,1229,1201,1201,1186,1216,1201,1242,1201,1229,1216,1201,1168,1168,1201,1229,1216,1148,1201,1216,1216,1216,1229,1229,1253,1168,1201,1216,1201,1253,1216,1216,1216,1201,1274,1253,1229,1242,1216,1229,1242,1229,1274,1253,1264,1264,1253,1264,1253,1253,1293,1274,1293,1264,1284,1264,1293,1264,1293,1284,1302,1293,1302,1284,1274,1264,1302,1284,1253,1311,1284,1302,1311,1274,1264,1274,1284,1293,1293,1253,1253,1216,1216,1229,1264,1253,1242,1264,1264,1264,1253,1253,1264,1253,1264,1253,1242,1253,1253,1242,1242,1216,1242,1216,1253,1284,1229,1242,1242,1216,1229,1216,1216,1242,1168,1242,1242,1253,1216,1253,1216,1186,1253,1242,1229,1216,1201,1201,1216,1229,1201,1229,1229,1229,1216,1229
8,1216,1216,1201,1201,1229,1148,1229,1201,1201,1216,1216,1201,1148,1201,1186,1216,1242,1201,1148,1216,1216,1126,1201,1216,1201,1229,1242,1186,1148,1148,1253,1229,1216,1216,1168,1148,1229,1186,1201,1216,1242,1201,1216,1216,1168,1242,1216,1168,1168,1216,1201,1216,1201,1168,1216,1168,1216,1216,1229,1201,1242,1229,1201,1242,1201,1242,1201,1216,1216,1216,1216,1229,1229,1216,1229,1186,1168,1201,1148,1216,1186,1168,1148,1229,1216,1229,1216,1229,1242,1242,1168,1229,1229,1242,1216,1242,1229,1216,1201,1274,1253,1201,1264,1216,1253,1216,1229,1242,1284,1242,1264,1242,1274,1242,1242,1264,1293,1284,1242,1311,1284,1284,1293,1253,1264,1284,1274,1253,1274,1242,1284,1284,1293,1264,1284,1284,1311,1293,1284,1274,1284,1253,1264,1284,1274,1242,1284,1216,1229,1284,1264,1229,1284,1264,1229,1242,1264,1274,1264,1274,1242,1253,1264,1242,1253,1242,1242,1253,1229,1242,1242,1242,1229,1229,1264,1201,1229,1201,1216,1242,1229,1216,1216,1274,1216,1229,1253,1216,1216,1229,1229,1201,1201,1216,1264,1186,1148,1216,1201,1216,1229
9,1186,1148,1148,1148,1186,0,1148,1201,1201,1216,1186,1216,1148,1201,1186,1201,1186,1216,1201,1201,1186,1186,1201,1186,1186,1216,1229,1148,1148,1186,1216,1216,1242,1201,1186,1186,1186,1216,1201,1216,1216,1201,1229,1201,1201,1216,1253,1201,1186,1216,1186,1216,1186,1186,1216,1186,1186,1201,1216,1201,1148,1201,1242,1201,1186,1201,1201,1216,1201,1216,1216,1201,1242,1216,1216,1201,1148,1201,1186,1229,1201,1186,1186,1201,1216,1229,1216,1216,1216,1186,1216,1126,1148,1201,1216,1186,1229,1216,1216,1274,1264,1229,1242,1253,1253,1229,1242,1242,1274,1242,1274,1264,1264,1242,1274,1274,1284,1284,1264,1264,1284,1264,1293,1284,1274,1264,1284,1264,1253,1253,1229,1274,1253,1293,1264,1311,1274,1293,1274,1284,1284,1293,1274,1302,1242,1293,1216,1242,1253,1242,1264,1242,1274,1216,1216,1242,1264,1242,1242,1242,1264,1242,1253,1242,1274,1293,1229,1242,1253,1253,1242,1216,1229,1216,1216,1216,1229,1201,1201,1229,1216,1201,1253,1216,1216,1186,1229,1216,1216,1229,1229,1242,1201,1201,1242,1186,1186,1229,1186,1186,1186
