,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1221,1207,1207,1235,1221,1173,1207,1221,1221,1221,1235,1221,1235,1221,1207,1207,1247,1207,1173,1235,1235,1207,1221,1221,1221,1221,1235,1153,1247,1221,1235,1221,1247,1235,1221,1221,1235,1173,1207,1221,1247,1207,1153,1221,1207,1235,1207,1235,1221,1259,1207,1221,1221,1221,1221,1207,1221,1207,1280,1235,1191,1247,1235,1221,1207,1221,1207,1221,1221,1207,1235,1221,1235,1259,1247,1235,1221,1221,1235,1221,1235,1221,1207,1221,1221,1235,1221,1221,1259,1221,1173,1221,1221,1173,1235,1247,1247,1207,1207,1259,1247,1207,1247,1235,1235,1259,1247,1280,1247,1259,1235,1235,1247,1247,1221,1247,1270,1290,1247,1270,1290,1270,1290,1235,1235,1259,1290,1259,1270,1247,1259,1270,1270,1247,1270,1270,1270,1270,1247,1235,1290,1247,1247,1280,1235,1235,1259,1259,1221,1259,1280,1247,1259,1247,1221,1259,1290,1247,1259,1235,1235,1235,1270,1221,1247,1247,1247,1259,1235,1247,1247,1247,1235,1221,1247,1173,1235,1173,1235,1207,1235,1235,1247,1221,1247,1247,1207,1235,1235,1235,1221,1207,1173,1247,1221,1207,1207,1221,1207,1191,1207
1,1221,1235,1221,1221,1221,1173,1207,1247,1235,1235,1235,1247,1247,1173,1207,1235,1247,1221,1235,1221,1247,1173,1207,1207,1235,1207,1221,1207,1173,1207,1270,1221,1221,1235,1207,1235,1270,1173,1221,1235,1247,1221,1221,1221,1221,1221,1247,1221,1221,1259,1247,1270,1221,1221,1247,1221,1235,1235,1259,1207,1221,1235,1221,1247,1207,1221,1221,1221,1235,1235,1221,1221,1221,1221,1235,1247,1207,1207,1221,1235,1247,1207,1191,1247,1247,1247,1247,1235,1247,1235,1173,1173,1259,1235,1247,1247,1221,1247,1235,1270,1259,1191,1270,1259,1235,1259,1247,1259,1270,1235,1290,1235,1280,1235,1247,1299,1270,1259,1221,1259,1235,1270,1270,1259,1259,1259,1247,1247,1247,1247,1235,1270,1290,1259,1259,1270,1247,1259,1259,1259,1247,1280,1259,1270,1259,1259,1235,1270,1247,1259,1247,1247,1259,1259,1221,1270,1270,1270,1270,1270,1270,1247,1247,1259,1270,1247,1247,1221,1247,1247,1259,1235,1259,1259,1270,1191,1221,1221,1247,1235,1235,1235,1247,1221,1247,1221,1235,1221,1235,1235,1207,1173,1235,1221,1235,1235,1247,1247,1173,1207,1235
2,1221,1153,1153,1207,1235,1153,1221,1191,1221,1191,1235,1221,1207,1153,1191,1221,1221,1221,1191,1221,1259,1153,1221,1221,1207,1191,1207,1191,1191,1191,1247,1235,1247,1207,1173,1207,1247,1153,1235,1221,1207,1235,1207,1235,1173,1221,1153,1153,1207,1235,1235,1235,1207,1173,1221,1235,1221,1247,1235,1173,1207,1235,1221,1235,1221,1235,1153,1221,1191,1207,1235,1221,1247,1207,1247,1259,1221,1153,1153,1221,1235,1221,1235,1221,1247,1247,1221,1235,1235,1221,1173,1153,1207,1221,1235,1221,1221,1247,1207,1247,1247,1221,1221,1235,1235,1259,1221,1247,1247,1235,1247,1259,1270,1259,1259,1247,1247,1259,1221,1308,1235,1270,1235,1259,1235,1270,1270,1247,1290,1259,1247,1290,1270,1247,1280,1259,1270,1280,1270,1270,1247,1247,1270,1270,1270,1259,1247,1259,1247,1270,1259,1247,1247,1247,1259,1247,1270,1259,1247,1270,1221,1247,1247,1259,1270,1247,1247,1235,1221,1270,1247,1221,1235,1235,1259,1191,1247,1207,1235,1207,1207,1235,1247,1221,1247,1221,1247,1173,1221,1247,1207,1221,1221,1207,1221,1207,1207,1221,1153,1153,1221
3,1221,1235,1235,1207,1221,1207,1221,1235,1235,1221,1235,1235,1173,1207,1235,1235,1221,1173,1173,1235,1221,1173,1173,1221,1247,1207,1221,1207,1173,1207,1270,1221,1247,1235,1221,1259,1221,1235,1207,1207,1221,1247,1221,1247,1221,1235,1173,1247,1221,1235,1221,1221,1235,1221,1259,1173,1221,1207,1235,1173,1207,1207,1191,1235,1173,1221,1259,1235,1221,1173,1221,1221,1247,1221,1247,1221,1173,1235,1235,1221,1235,1235,1207,1221,1221,1247,1221,1247,1259,1247,1173,1207,1270,1235,1247,1221,1259,1235,1247,1270,1235,1221,1270,1247,1235,1270,1247,1270,1247,1270,1270,1259,1247,1235,1247,1259,1270,1290,1270,1270,1290,1259,1270,1247,1290,1247,1325,1235,1259,1247,1235,1280,1299,1280,1259,1290,1259,1270,1270,1290,1270,1247,1270,1280,1290,1259,1235,1259,1247,1290,1259,1247,1235,1259,1247,1259,1270,1270,1247,1247,1235,1221,1247,1247,1259,1235,1221,1247,1247,1247,1235,1221,1299,1235,1235,1235,1235,1235,1247,1221,1247,1235,1259,1221,1247,1221,1235,1221,1235,1207,1235,1207,1247,1235,1235,1221,1221,1235,1221,1235,1207
4,1221,1221,1235,1221,1221,1153,1173,1247,1221,1247,1221,1221,1221,1247,1207,1247,1247,1173,1235,1235,1221,1191,1207,1221,1207,1221,1221,1221,1207,1235,1235,1221,1247,1221,1207,1221,1221,1207,1221,1235,1235,1221,1207,1235,1173,1221,1221,1235,1221,1247,1235,1235,1247,1207,1247,1207,1235,1247,1235,1207,1221,1221,1191,1247,1207,1173,1221,1235,1221,1235,1235,1247,1235,1221,1247,1207,1173,1235,1207,1221,1235,1235,1153,1235,1221,1235,1247,1221,1259,1235,1221,1235,1259,1259,1247,1221,1221,1247,1235,1270,1259,1221,1259,1259,1235,1247,1235,1235,1259,1247,1247,1259,1280,1247,1280,1280,1247,1290,1221,1280,1247,1270,1247,1259,1247,1290,1247,1259,1290,1270,1221,1270,1280,1235,1270,1259,1308,1270,1270,1247,1259,1247,1259,1290,1270,1270,1247,1259,1270,1259,1259,1235,1270,1270,1247,1247,1308,1259,1290,1280,1247,1247,1290,1259,1270,1247,1235,1235,1270,1259,1235,1221,1221,1235,1247,1235,1235,1247,1259,1235,1221,1173,1247,1247,1221,1221,1221,1235,1235,1235,1247,1207,1207,1221,1235,1247,1235,1247,1207,1173,1317
5,1207,1221,1191,1247,1221,1173,1207,1221,1221,1221,1207,1221,1221,1207,1191,1221,1207,1207,1173,1221,1221,1153,1153,1221,1221,1207,1207,1173,1221,1173,1259,1259,1207,1207,1221,1221,1221,1221,1207,1221,1221,1221,1207,1207,1221,1235,1221,1221,1153,1235,1235,1207,1221,1173,1221,1173,1235,1207,1221,1235,1153,1221,1235,1221,1191,1221,1235,1221,1259,1221,1247,1247,1221,1207,1235,1235,1207,1221,0,1221,1221,1207,1221,1221,1173,1221,1207,1221,1173,1207,1221,1247,1280,1221,1259,1221,1207,1221,1173,1259,1270,1235,1247,1221,1235,1259,1207,1280,1259,1247,1247,1247,1259,1221,1247,1270,1247,1259,1247,1270,1247,1290,1247,1247,1259,1259,1280,1247,1259,1221,1299,1280,1247,1259,1270,1247,1299,1235,1259,1259,1247,1221,1247,1280,1259,1259,1235,1247,1235,1280,1259,1270,1259,1270,1259,1270,1270,1270,1247,1259,1247,1235,1221,1247,1270,1270,1173,1247,1221,1247,1247,1221,1235,1247,1221,1153,1207,1191,1221,1221,1235,1221,1247,1221,1207,1207,1207,1207,1221,1221,1235,1221,1207,1207,1153,1207,1221,1173,1207,1221,1191
6,1221,1207,1191,1221,1207,1173,1221,1235,1235,1247,1235,1207,1207,1191,1221,1247,1207,1207,1235,1247,1221,0,1153,1221,1221,1207,1207,1173,1173,1207,1247,1207,1247,1247,1207,1221,1221,1153,1221,1221,1221,1221,1191,1221,1173,1235,1173,1153,1221,1235,1207,1207,1235,1153,1221,1221,1173,1221,1221,1270,1235,1153,1221,1247,1207,1207,1221,1207,1207,1221,1207,1221,1221,1221,1235,1207,1207,1235,1153,1221,1235,1221,1207,1247,1235,1221,1191,1270,1235,1221,1153,1235,1221,1207,1221,1259,1221,1247,1235,1270,1259,1221,1270,1270,1247,1247,1270,1247,1247,1270,1235,1221,1259,1259,1247,1247,1270,1270,1247,1280,1270,1247,1270,1247,1270,1290,1270,1247,1270,1259,1280,1290,1317,1247,1259,1308,1259,1270,1270,1270,1259,1235,1280,1270,1235,1270,1259,1235,1270,1299,1270,1235,1259,1247,1235,1247,1270,1259,1235,1259,1247,1247,1247,1259,1247,1221,1235,1235,1235,1259,1247,1235,1247,1247,1235,1221,1259,1207,1235,1247,1259,1221,1247,1247,1221,1153,1235,1221,1247,1221,1221,1221,1173,1207,1247,1221,1173,1235,1207,1191,1221
7,1221,1221,1207,1221,1207,0,1191,1207,1247,1235,1235,1235,1207,1207,1221,1221,1247,1221,1221,1235,1207,1153,1153,1221,1247,1221,1221,1173,1207,1221,1221,1221,1235,1191,1247,1173,1221,1173,1221,1247,1221,1207,1153,1221,1221,1221,1221,1221,1235,1259,1173,1235,1247,1221,1207,1153,1221,1221,1247,1235,1221,1221,1221,1247,1221,1207,1221,1235,1207,1221,1221,1221,1247,1221,1235,1235,1235,1153,1207,1221,1221,1235,1207,1221,1207,1247,1235,1247,1259,1259,1173,1235,1221,1247,1247,1207,1247,1221,1235,1280,1247,1235,1259,1259,1247,1270,1247,1270,1280,1259,1247,1280,1247,1247,1259,1259,1259,1270,1235,1247,1247,1270,1247,1259,1259,1270,1270,1270,1280,1259,1259,1290,1308,1280,1247,1247,1308,1270,1280,1259,1259,1290,1270,1270,1270,1259,1259,1235,1235,1299,1247,1270,1290,1259,1259,1259,1280,1259,1247,1270,1221,1247,1270,1235,1247,1270,1173,1235,1247,1247,1290,1235,1235,1259,1247,1221,1221,1221,1247,1207,1259,1247,1247,1235,1221,1221,1221,1247,1235,1235,1221,1221,1207,1207,1221,1235,1173,1221,1235,1235,1235
8,1235,1235,1207,1221,1207,1173,1221,1247,1191,1207,1221,1207,1221,1221,1173,1259,1247,1173,1173,1235,1235,1153,1221,1207,1221,1207,1235,1173,1173,1173,1247,1247,1221,1221,1153,1173,1173,1207,1221,1259,1235,1247,1173,1270,1153,1235,1221,1207,1221,1207,1207,1221,1221,1207,1221,1191,1221,1207,1247,1221,1221,1173,1221,1259,1235,1235,1173,1207,1235,1221,1221,1235,1235,1221,1235,1221,1235,1221,1173,1221,1207,1173,1207,1207,1247,1221,1221,1247,1247,1247,1221,1235,1247,1235,1247,1235,1173,1247,1235,1259,1259,1207,1247,1247,1259,1270,1235,1235,1270,1247,1270,1247,1290,1247,1247,1247,1270,1270,1235,1270,1259,1259,1270,1247,1259,1270,1235,1247,1247,1247,1247,1270,1259,1259,1280,1280,1270,1259,1247,1259,1247,1259,1270,1317,1247,1247,1270,1221,1247,1299,1270,1247,1308,1247,1235,1259,1270,1259,1259,1247,1221,1247,1259,1270,1235,1259,1221,1247,1235,1221,1247,1221,1247,1247,1247,1221,1235,1221,1247,1235,1221,1221,1221,1247,1247,1221,1247,1235,1221,1221,1221,1221,1173,1221,1247,1235,1221,1221,1173,1173,1259
9,1207,1173,1207,1207,1221,1153,1207,1221,1221,1235,1235,1247,1221,1207,1207,1235,1221,1247,1221,1235,1221,1173,1235,1207,1221,1235,1221,1173,1207,1221,1259,1235,1247,1221,1207,1235,1221,1221,1207,1207,1221,1207,1221,1221,1221,1247,1235,1221,1221,1259,1207,1259,1221,1221,1221,1221,1207,1235,1235,1235,1207,1235,1221,1235,1221,1207,1235,1247,1207,1207,1235,1221,1235,1235,1259,1221,1153,1173,1173,1221,1221,1221,1173,1207,1235,1247,1207,1247,1247,1207,1191,1221,1221,1221,1247,1221,1235,1235,1221,1270,1270,1221,1270,1290,1259,1247,1259,1290,1290,1259,1290,1270,1270,1235,1247,1270,1270,1290,1259,1247,1247,1290,1299,1270,1270,1259,1299,1280,1259,1259,1247,1317,1308,1259,1247,1308,1259,1308,1259,1299,1280,1270,1259,1308,1259,1308,1280,1259,1247,1247,1290,1235,1259,1235,1270,1247,1280,1259,1247,1247,1221,1270,1247,1235,1270,1270,1235,1247,1235,1270,1235,1247,1235,1207,1235,1235,1235,1207,1235,1247,1235,1235,1247,1235,1247,1221,1221,1221,1235,1221,1247,1221,1221,1207,1235,1221,1173,1235,1173,1221,1173
