,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1174,1174,1174,1198,1174,1160,1160,1174,1187,1187,1160,1174,1187,1160,1160,1174,1198,1174,1129,1187,1187,1110,1129,1129,1198,1187,1160,1174,1174,1174,1198,1187,1174,1187,1129,1160,1187,1110,1174,1174,1187,1129,1129,1174,1160,1187,1174,1187,1160,1198,1174,1187,1174,1187,1174,1160,1160,1129,1238,1160,1174,1160,1187,1187,1174,1110,1187,1187,1174,1160,1187,1174,1209,1198,1187,1198,1160,1174,1209,1187,1198,1174,1160,1174,1174,1174,1174,1187,1174,1187,1160,1110,1198,1129,1187,1187,1187,1160,1129,1174,1174,1110,1174,1160,1187,1198,1174,1209,1220,1198,1174,1187,1198,1174,1187,1209,1198,1209,1174,1209,1209,1229,1220,1220,1198,1238,1255,1198,1220,1209,1229,1209,1247,1220,1238,1220,1229,1229,1229,1198,1238,1198,1220,1198,1198,1187,1187,1160,1198,1187,1220,1198,1238,1220,1174,1220,1209,1220,1229,1229,1209,1198,1209,1198,1220,1209,1209,1187,1198,1238,1198,1187,1220,1220,1198,1160,1187,1187,1198,1174,1198,1198,1198,1198,1198,1209,1187,1160,1209,1174,1220,1160,1174,1198,1187,1187,1110,1198,1160,1174,1187
1,1174,1160,1160,1174,1174,1129,1174,1174,1187,1174,1160,1187,1187,1160,1160,1160,1174,1174,1187,1174,1198,1129,1174,1160,1174,1129,1160,1129,1129,1129,1198,1174,1187,1174,1160,1160,1198,1187,1174,1160,1174,1174,1129,1174,1129,1145,1174,1174,1160,1198,1160,1198,1174,1129,1160,1160,1209,1187,1198,1174,1129,1198,1160,1187,1110,1129,1160,1160,1174,1174,1174,1174,1145,1160,1174,1198,1129,1110,1110,1174,1209,1160,1129,1187,1198,1174,1187,1174,1187,1174,1160,1160,1187,1174,1187,1187,1174,1174,1129,1160,1187,1129,1174,1174,1187,1198,1174,1174,1198,1174,1209,1174,1220,1160,1198,1198,1209,1198,1174,1209,1198,1220,1229,1198,1229,1255,1229,1238,1238,1198,1198,1220,1238,1220,1220,1255,1229,1209,1198,1229,1220,1198,1187,1209,1198,1209,1209,1187,1174,1187,1198,1187,1198,1220,1198,1220,1209,1209,1209,1220,1220,1187,1209,1198,1229,1198,1198,1174,1198,1198,1198,1209,1198,1198,1198,1174,1174,1174,1198,1160,1187,1187,1198,1198,1198,1174,1198,1187,1187,1174,1187,1160,1174,1174,1174,1174,1174,1198,1110,1145,1160
2,1174,1174,1110,1160,1187,1129,1160,1187,1174,1174,1174,1187,1174,1129,1174,1187,1174,1174,1160,1174,1174,1110,1160,1198,1160,1160,1160,1129,1129,1160,1198,1160,1198,1174,1160,1174,1187,1160,1129,1129,1160,1174,1129,1198,1160,1174,1160,1160,1129,1187,1209,1174,1174,1160,1187,1160,1174,1209,1187,1187,1160,1174,1174,1198,1187,1187,1160,1174,1160,1174,1187,1198,1174,1174,1198,1209,1160,1129,1129,1174,1174,1174,1174,1174,1174,1187,1198,1187,1198,1160,1160,1129,1174,1174,1187,1174,1174,1174,1187,1198,1187,1129,1187,1160,1174,1187,1174,1187,1187,1174,1174,1187,1198,1187,1209,1209,1238,1198,1187,1229,1198,1198,1220,1187,1209,1220,1238,1209,1247,1198,1220,1229,1220,1198,1229,1229,1220,1229,1247,1209,1229,1187,1209,1220,1187,1187,1198,1174,1198,1220,1198,1174,1220,1198,1198,1220,1238,1209,1220,1187,1174,1187,1198,1229,1247,1238,1198,1220,1198,1220,1187,1220,1220,1198,1198,1187,1198,1187,1198,1198,1198,1160,1220,1187,1209,1198,1160,1174,1198,1187,1187,1187,1174,1174,1187,1187,1129,1198,1110,1110,1174
3,1160,1145,1174,1145,1174,1110,1145,1187,1174,1174,1174,1160,1145,1160,1145,1129,1174,1145,1174,1174,1174,1110,1145,1160,1174,1145,1174,1110,1145,1160,1220,1160,1174,1174,1129,1187,1160,1129,1129,1160,1174,1160,1110,1187,1145,1174,1160,1187,1145,1174,1160,1160,1174,1160,1174,1110,1129,1160,1187,1110,1110,1145,1174,1174,1110,1145,1198,1160,1160,1145,1174,1187,1174,1174,1198,1174,1129,1110,1160,1174,1187,1129,1160,1145,1160,1187,1160,1174,1209,1160,1110,1110,1187,1160,1187,1160,1187,1174,1129,1187,1174,1110,1198,1187,1174,1187,1160,1220,1174,1129,1187,1160,1198,1209,1187,1174,1187,1174,1198,1209,1198,1198,1229,1198,1220,1198,1247,1238,1238,1238,1220,1255,1238,1220,1238,1238,1255,1209,1238,1229,1209,1220,1220,1229,1198,1174,1187,1198,1174,1220,1220,1174,1209,1229,1198,1220,1209,1229,1174,1187,1174,1187,1198,1198,1220,1209,1174,1209,1198,1220,1187,1198,1209,1198,1187,1198,1187,1187,1198,1174,1187,1174,1198,1174,1198,1198,1220,1174,1174,1160,1174,1160,1174,1174,1209,1198,1160,1160,1129,1187,1160
4,1174,1129,1160,1174,1174,1110,1145,1160,1129,1187,1174,1174,1187,1187,1110,1174,1174,1160,1174,1174,1174,1110,1145,1174,1160,1129,1174,1160,1174,1187,1174,1174,1174,1174,1187,1174,1129,1160,1174,1187,1187,1174,1129,1174,1129,1174,1174,1187,1174,1174,1174,1174,1187,1160,1198,1160,1174,1174,1174,1160,1160,1174,1110,1198,1129,1160,1174,1174,1160,1174,1174,1187,1174,1174,1174,1160,1129,1160,1110,1174,1198,1174,1129,1174,1174,1174,1174,1187,1198,1187,1198,1129,1174,1174,1174,1129,1160,1187,1129,1187,1174,1187,1174,1174,1160,1174,1160,1187,1198,1174,1198,1187,1198,1174,1198,1187,1198,1198,1174,1220,1209,1198,1209,1220,1209,1220,1229,1220,1263,1209,1187,1229,1255,1220,1220,1247,1255,1229,1209,1220,1209,1198,1220,1229,1187,1198,1174,1174,1187,1220,1198,1174,1187,1198,1198,1209,1247,1220,1229,1198,1209,1187,1255,1220,1209,1209,1187,1198,1229,1238,1198,1174,1187,1187,1160,1160,1209,1209,1220,1174,1187,1198,1198,1220,1198,1174,1174,1187,1198,1174,1198,1187,1129,1174,1160,1174,1160,1187,1160,1174,1255
5,1160,1160,1129,1160,1174,1110,1145,1174,1174,1187,1174,1174,1174,1129,1160,1174,1187,1187,1160,1187,1174,1129,1160,1187,1174,1129,1160,1174,1160,1174,1187,1187,1174,1174,1129,1129,1174,1160,1129,1174,1174,1174,1129,1174,1129,1174,1174,1174,1160,1187,1174,1174,1174,1129,1187,1129,1174,1174,1174,1174,1129,1160,1174,1174,1174,1160,1160,1174,1145,1174,1174,1220,1174,1160,1187,1174,1129,1187,1160,1174,1174,1129,1174,1174,1198,1209,1174,1187,1174,1129,1129,1174,1198,1160,1198,1198,1174,1129,1110,1209,1238,1129,1198,1209,1174,1187,1187,1209,1187,1198,1198,1220,1229,1209,1187,1229,1220,1220,1187,1238,1238,1209,1198,1220,1220,1220,1247,1220,1238,1220,1263,1238,1220,1220,1238,1255,1238,1220,1220,1220,1209,1187,1209,1238,1220,1220,1198,1174,1174,1229,1198,1198,1198,1187,1238,1209,1238,1238,1198,1220,1198,1198,1220,1198,1238,1209,1198,1209,1209,1229,1198,1187,1198,1209,1187,1174,1187,1187,1187,1209,1198,1174,1209,1187,1187,1187,1187,1209,1198,1220,1198,1174,1160,1129,1174,1160,1174,1198,1160,1129,1174
6,1174,1174,1145,1174,1129,1110,1160,1187,1187,1174,1174,1160,1160,1160,1145,1187,1160,1174,1129,1160,1174,1110,1174,1187,1129,1174,1160,1129,1110,1110,1187,1174,1187,1187,1129,1110,1160,1110,1174,1174,1129,1187,1160,1174,1129,1174,1110,1145,1160,1174,1174,1187,1160,1129,1174,1160,1110,1174,1187,1198,1174,1174,1174,1174,1110,1160,1160,1174,1174,1145,1174,1187,1174,1160,1187,1145,1110,1174,1160,1145,1187,1129,1110,1198,1174,1174,1160,1220,1160,1174,1129,1160,1174,1145,1174,1198,1174,1174,1160,1198,1198,1160,1198,1187,1160,1198,1220,1198,1220,1198,1209,1174,1209,1220,1198,1187,1238,1229,1220,1198,1220,1238,1238,1209,1209,1198,1220,1187,1220,1238,1209,1255,1238,1198,1229,1238,1229,1198,1220,1229,1229,1187,1220,1255,1198,1238,1198,1187,1198,1238,1198,1198,1209,1187,1220,1209,1220,1198,1198,1209,1209,1198,1238,1229,1220,1187,1198,1187,1198,1238,1209,1187,1187,1198,1174,1129,1198,1160,1160,1187,1198,1174,1220,1187,1187,1174,1174,1174,1198,1209,1187,1160,1160,1174,1209,1174,1187,1160,1129,1145,1160
7,1187,1160,1160,1174,1174,1089,1110,1160,1187,1129,1174,1174,1110,1145,1129,1198,1187,1174,1174,1160,1160,1110,1174,1174,1187,1129,1174,1129,1129,1129,1198,1174,1174,1174,1174,1160,1174,1160,1187,1174,1174,1174,1110,1187,1129,1174,1160,1187,1129,1174,1129,1174,1174,1160,1160,1110,1174,1174,1198,1187,1174,1160,1174,1198,1174,1187,1174,1174,1160,1187,1145,1174,1198,1174,1160,1174,1160,1129,1129,1160,1174,1187,1160,1174,1160,1187,1160,1187,1187,1174,1129,1129,1174,1174,1174,1198,1174,1129,1160,1220,1220,1187,1220,1220,1198,1198,1220,1209,1238,1198,1198,1220,1229,1209,1220,1238,1220,1209,1209,1238,1229,1238,1220,1238,1198,1229,1209,1209,1247,1220,1187,1229,1247,1238,1220,1220,1263,1238,1198,1220,1229,1220,1220,1229,1229,1220,1198,1187,1209,1220,1209,1198,1220,1187,1209,1198,1229,1220,1187,1229,1160,1198,1198,1209,1220,1238,1174,1220,1198,1209,1209,1198,1209,1187,1160,1198,1174,1174,1187,1174,1198,1174,1209,1198,1220,1198,1187,1198,1174,1198,1174,1160,1160,1174,1187,1187,1160,1174,1174,1145,1187
8,1160,1160,1160,1129,1174,1129,1187,1174,1160,1174,1174,1174,1129,1174,1129,1187,1198,1160,1129,1198,1198,1089,1174,1174,1160,1160,1187,1129,1110,1110,1187,1174,1174,1174,1160,1129,1174,1110,1174,1198,1187,1174,1129,1220,1110,1187,1110,1187,1160,1187,1174,1174,1187,1174,1174,1145,1198,1129,1187,1174,1187,1174,1174,1198,1160,1174,1129,1160,1174,1129,1160,1187,1187,1160,1187,1174,1160,1160,1129,1198,1160,1160,1174,1174,1160,1198,1174,1187,1198,1198,1160,1160,1198,1174,1174,1198,1160,1187,1174,1209,1187,1174,1198,1198,1198,1198,1198,1220,1220,1220,1220,1198,1238,1198,1229,1198,1209,1238,1209,1263,1220,1220,1229,1187,1198,1220,1238,1198,1209,1220,1209,1229,1229,1220,1255,1238,1229,1238,1220,1220,1238,1229,1229,1263,1238,1220,1209,1187,1209,1220,1198,1198,1247,1198,1187,1220,1263,1209,1209,1220,1187,1187,1220,1220,1238,1229,1198,1220,1209,1238,1198,1220,1209,1198,1198,1187,1198,1174,1187,1174,1187,1198,1198,1220,1187,1198,1187,1187,1187,1209,1174,1174,1174,1174,1198,1187,1174,1209,1174,1160,1198
9,1160,1110,1160,1129,1174,0,1160,1174,1174,1174,1174,1187,1110,1145,1160,1160,1160,1187,1174,1174,1174,1110,1187,1187,1174,1145,1160,1110,1110,1110,1220,1174,1174,1160,1110,1160,1174,1110,1160,1187,1174,1129,1174,1187,1160,1187,1198,1160,1160,1187,1187,1187,1160,1160,1160,1129,1160,1160,1187,1174,1129,1174,1129,1160,1110,1174,1160,1160,1174,1174,1129,1187,1187,1160,1198,1174,1129,1160,1160,1174,1198,1110,1110,1174,1198,1187,1174,1174,1174,1160,1160,1145,1129,1187,1198,1174,1198,1187,1174,1229,1209,1174,1209,1220,1198,1220,1209,1198,1220,1209,1229,1229,1229,1209,1220,1247,1238,1247,1220,1229,1220,1255,1238,1209,1187,1209,1220,1198,1229,1198,1209,1255,1238,1220,1209,1247,1229,1247,1220,1238,1255,1220,1238,1255,1220,1238,1229,1198,1209,1229,1229,1187,1198,1174,1174,1187,1229,1220,1209,1220,1198,1198,1198,1209,1238,1247,1160,1198,1220,1229,1198,1209,1198,1187,1198,1198,1160,1160,1174,1187,1174,1174,1198,1174,1198,1174,1174,1187,1187,1174,1198,1174,1160,1129,1174,1110,1174,1187,1129,1160,1198
